packet_id,node_id,timestamp,reading,reading_delta,moving_std,battery,depth,pkt_size,label,priority
3263,9,172.669,28.623131,-0.185337,0.122646,0.9968,7.83,50,normal,2
4704,13,173.073,22.440179,-0.271949,0.204615,0.9966,23.89,50,normal,2
4345,12,173.078,24.265093,-0.351512,0.243537,0.9968,7.52,50,normal,2
5427,15,173.292,18.359851,-0.365945,0.260973,0.9966,56.77,50,normal,2
734,2,174.9,26.504531,0.297174,0.227424,0.9968,31.13,50,normal,2
3624,10,175.188,27.344991,-0.25234,0.164124,0.9966,25.77,50,normal,2
5789,16,176.547,16.380154,-0.36883,0.234297,0.9968,25.94,50,normal,2
3983,11,176.782,25.897068,-0.307207,0.20667,0.9966,53.01,50,normal,2
1096,3,177.443,27.825016,0.145793,0.118278,0.9966,26.21,50,normal,2
1817,5,177.587,29.675055,0.107642,0.080184,0.9966,69.29,50,normal,2
17,0,177.597,22.989218,0.282264,0.211094,0.9966,65.75,50,normal,2
379,1,177.618,24.916804,0.296659,0.237713,0.9966,7.38,50,normal,2
1456,4,177.633,28.995008,0.171308,0.127568,0.9964,74.96,50,normal,2
6509,18,178.455,13.026896,-0.249858,0.171351,0.9966,81.9,50,normal,2
2179,6,178.711,30.016678,0.070543,0.057721,0.9966,89.76,50,normal,2
5067,14,178.952,20.268813,-0.294923,0.200702,0.9966,66.74,50,normal,2
2903,8,179.473,29.401323,-0.127176,0.080497,0.9966,45.08,50,normal,2
6148,17,179.969,14.550725,-0.3434,0.210209,0.9966,60.98,50,normal,2
2541,7,180.759,29.842047,-0.110914,0.063424,0.9966,13.26,50,normal,2
7261,8,180.817,29.698179,10.31602,7.681935,0.9262,45.08,80,high,1
7295,13,181.995,22.808324,2.020036,6.287161,0.9262,23.89,80,high,1
6868,19,182.155,11.771381,-0.175965,0.148878,0.9966,5.62,50,normal,2
3264,9,182.689,28.495272,-0.217324,0.141233,0.9966,7.83,50,normal,2
4705,13,183.038,22.157714,-0.389526,0.248137,0.9964,23.89,50,normal,2
4346,12,183.608,24.081997,-0.360518,0.252202,0.9966,7.52,50,normal,2
5428,15,183.612,18.155038,-0.378181,0.255775,0.9964,56.77,50,normal,2
7362,9,183.8,28.744309,-0.874916,1.684762,0.9252,7.83,1500,bulk,3
3625,10,185.524,27.259525,-0.225229,0.164176,0.9964,25.77,50,normal,2
735,2,186.096,26.599364,0.247849,0.200134,0.9966,31.13,50,normal,2
3984,11,186.377,25.83687,-0.248277,0.212368,0.9964,53.01,50,normal,2
5790,16,186.417,16.278915,-0.314277,0.23608,0.9966,25.94,50,normal,2
380,1,187.042,25.030776,0.250406,0.184556,0.9964,7.38,50,normal,2
1818,5,187.248,29.722328,0.110605,0.091531,0.9964,69.29,50,normal,2
1097,3,187.633,27.968015,0.202975,0.139172,0.9964,26.21,50,normal,2
5068,14,187.758,20.047264,-0.360244,0.234975,0.9964,66.74,50,normal,2
18,0,187.806,23.12147,0.271015,0.199929,0.9964,65.75,50,normal,2
6510,18,188.296,12.967942,-0.21153,0.180726,0.9964,81.9,50,normal,2
1457,4,188.318,29.130903,0.21731,0.151722,0.9962,74.96,50,normal,2
2180,6,189.019,29.950408,-0.002313,0.055926,0.9964,89.76,50,normal,2
6149,17,189.191,14.480168,-0.27573,0.209732,0.9964,60.98,50,normal,2
2542,7,191.715,29.982365,0.028195,0.063913,0.9964,13.26,50,normal,2
6869,19,192.063,11.526482,-0.28955,0.170982,0.9964,5.62,50,normal,2
2904,8,192.176,29.331084,-0.145165,0.103583,0.9964,45.08,50,normal,2
3265,9,193.268,28.460745,-0.168446,0.142197,0.9964,7.83,50,normal,2
4347,12,193.574,23.973918,-0.311164,0.24988,0.9964,7.52,50,normal,2
4706,13,193.597,22.002728,-0.374843,0.27133,0.9962,23.89,50,normal,2
5429,15,194.607,18.005622,-0.358136,0.268203,0.9962,56.77,50,normal,2
736,2,195.962,26.758508,0.262063,0.178875,0.9964,31.13,50,normal,2
5791,16,195.981,16.124809,-0.310911,0.233376,0.9964,25.94,50,normal,2
19,0,196.478,23.372216,0.353233,0.213129,0.9962,65.75,50,normal,2
3626,10,196.581,27.211403,-0.173145,0.146591,0.9962,25.77,50,normal,2
1819,5,197.124,29.766912,0.097337,0.079073,0.9962,69.29,50,normal,2
3985,11,197.974,25.646118,-0.286735,0.199154,0.9962,53.01,50,normal,2
1098,3,198.059,28.109894,0.232419,0.145145,0.9962,26.21,50,normal,2
6511,18,198.116,12.914546,-0.150788,0.122363,0.9962,81.9,50,normal,2
1458,4,198.143,29.143937,0.135615,0.11322,0.996,74.96,50,normal,2
5069,14,198.776,19.881825,-0.35599,0.246675,0.9962,66.74,50,normal,2
2181,6,199.295,30.057138,0.063419,0.040056,0.9962,89.76,50,normal,2
6150,17,199.418,14.296538,-0.320399,0.236205,0.9962,60.98,50,normal,2
381,1,199.602,25.208183,0.284494,0.182884,0.9962,7.38,50,normal,2
7224,2,200.147,27.836063,5.422851,6.375551,0.9254,31.13,80,high,1
2543,7,201.698,29.861472,-0.063325,0.065984,0.9962,13.26,50,normal,2
6870,19,201.991,11.477087,-0.224059,0.167098,0.9962,5.62,50,normal,2
4707,13,202.373,21.828094,-0.360383,0.258622,0.996,23.89,50,normal,2
2905,8,203.279,29.343862,-0.088643,0.10407,0.9962,45.08,50,normal,2
5430,15,204.458,17.797205,-0.373833,0.259728,0.996,56.77,50,normal,2
3266,9,204.808,28.390705,-0.147954,0.119268,0.9962,7.83,50,normal,2
7330,18,204.814,13.053167,-5.467441,3.095651,0.9266,81.9,80,high,1
737,2,205.177,26.90786,0.276954,0.184814,0.9962,31.13,50,normal,2
4348,12,205.919,23.659585,-0.422063,0.261957,0.9962,7.52,50,normal,2
5792,16,206.536,15.986777,-0.291949,0.218046,0.9962,25.94,50,normal,2
1820,5,206.627,29.770839,0.053728,0.048188,0.996,69.29,50,normal,2
20,0,207.216,23.54685,0.377508,0.261757,0.996,65.75,50,normal,2
3627,10,207.3,27.12226,-0.168006,0.132713,0.996,25.77,50,normal,2
3986,11,207.319,25.452634,-0.323335,0.206555,0.996,53.01,50,normal,2
1099,3,207.417,28.227828,0.244537,0.167423,0.996,26.21,50,normal,2
1459,4,208.241,29.246544,0.162879,0.121062,0.9958,74.96,50,normal,2
6512,18,208.25,12.728873,-0.24185,0.157897,0.996,81.9,50,normal,2
5070,14,208.598,19.812876,-0.276272,0.233638,0.996,66.74,50,normal,2
2182,6,208.699,30.104683,0.088125,0.059527,0.996,89.76,50,normal,2
6151,17,210.713,14.159782,-0.295355,0.215993,0.996,60.98,50,normal,2
382,1,210.752,25.342889,0.292925,0.20891,0.996,7.38,50,normal,2
6871,19,211.259,11.379734,-0.223736,0.182939,0.996,5.62,50,normal,2
7269,9,211.471,28.681396,1.07308,3.052639,0.9268,7.83,80,high,1
2544,7,211.783,29.767296,-0.10857,0.073497,0.996,13.26,50,normal,2
2906,8,213.498,29.161387,-0.180237,0.102728,0.996,45.08,50,normal,2
4708,13,214.107,21.69039,-0.333431,0.261232,0.9958,23.89,50,normal,2
3267,9,214.122,28.277862,-0.171681,0.114268,0.996,7.83,50,normal,2
5431,15,214.445,17.677676,-0.321402,0.244367,0.9958,56.77,50,normal,2
738,2,215.057,27.020598,0.262425,0.190173,0.996,31.13,50,normal,2
1821,5,215.637,29.809813,0.060823,0.046206,0.9958,69.29,50,normal,2
4349,12,215.815,23.509758,-0.388312,0.276387,0.996,7.52,50,normal,2
5793,16,215.93,15.736247,-0.365134,0.22638,0.996,25.94,50,normal,2
21,0,217.101,23.684046,0.341286,0.258054,0.9958,65.75,50,normal,2
3628,10,217.217,26.939595,-0.235959,0.138248,0.9958,25.77,50,normal,2
3987,11,217.399,25.34619,-0.289586,0.212706,0.9958,53.01,50,normal,2
1460,4,217.522,29.281968,0.122296,0.10069,0.9956,74.96,50,normal,2
5071,14,217.983,19.570252,-0.345954,0.233688,0.9958,66.74,50,normal,2
2183,6,218.173,30.001122,-0.024884,0.052116,0.9958,89.76,50,normal,2
6513,18,219.055,12.546871,-0.290154,0.176117,0.9958,81.9,50,normal,2
1100,3,219.222,28.309959,0.221817,0.174845,0.9958,26.21,50,normal,2
6152,17,219.874,13.976684,-0.316095,0.209413,0.9958,60.98,50,normal,2
2545,7,219.962,29.738491,-0.099844,0.085216,0.9958,13.26,50,normal,2
383,1,220.717,25.612395,0.390186,0.24369,0.9958,7.38,50,normal,2
6872,19,220.781,11.327236,-0.169148,0.15435,0.9958,5.62,50,normal,2
2907,8,221.062,29.185249,-0.099332,0.09418,0.9958,45.08,50,normal,2
3268,9,223.171,28.181063,-0.180066,0.116747,0.9958,7.83,50,normal,2
739,2,224.169,27.090444,0.215089,0.177898,0.9958,31.13,50,normal,2
4709,13,224.215,21.484501,-0.348185,0.234972,0.9956,23.89,50,normal,2
5432,15,224.395,17.599055,-0.247864,0.20624,0.9956,56.77,50,normal,2
1822,5,224.826,29.785585,0.01449,0.028653,0.9956,69.29,50,normal,2
22,0,225.622,23.800873,0.295782,0.239197,0.9956,65.75,50,normal,2
5794,16,225.623,15.582218,-0.359575,0.253264,0.9958,25.94,50,normal,2
3988,11,226.411,25.232557,-0.270317,0.215507,0.9956,53.01,50,normal,2
3629,10,226.633,26.910009,-0.17855,0.141086,0.9956,25.77,50,normal,2
1461,4,227.327,29.305397,0.083647,0.071478,0.9954,74.96,50,normal,2
4350,12,227.407,23.34968,-0.365307,0.275818,0.9958,7.52,50,normal,2
2184,6,227.501,30.007714,-0.016499,0.052559,0.9956,89.76,50,normal,2
7226,3,227.936,29.721864,3.815311,2.161536,0.9278,26.21,80,high,1
5072,14,228.209,19.489132,-0.271138,0.20471,0.9956,66.74,50,normal,2
6873,19,228.404,11.32593,-0.081364,0.081075,0.9956,5.62,50,normal,2
6514,18,228.468,12.456735,-0.266258,0.199318,0.9956,81.9,50,normal,2
2546,7,228.57,29.826107,-0.009039,0.085316,0.9956,13.26,50,normal,2
1101,3,229.941,28.357188,0.162612,0.14097,0.9956,26.21,50,normal,2
384,1,230.09,25.7501,0.361231,0.262085,0.9956,7.38,50,normal,2
2908,8,230.248,29.094034,-0.129089,0.098126,0.9956,45.08,50,normal,2
6153,17,230.556,13.914567,-0.250981,0.207286,0.9956,60.98,50,normal,2
3269,9,232.655,27.997995,-0.263679,0.162828,0.9956,7.83,50,normal,2
4710,13,234.507,21.333168,-0.334608,0.23831,0.9954,23.89,50,normal,2
5433,15,234.573,17.314026,-0.364691,0.228146,0.9954,56.77,50,normal,2
740,2,234.891,27.223974,0.223697,0.158478,0.9956,31.13,50,normal,2
1823,5,235.085,29.882119,0.079065,0.042299,0.9954,69.29,50,normal,2
23,0,235.162,24.042933,0.353549,0.227318,0.9954,65.75,50,normal,2
2185,6,235.758,29.964425,-0.062591,0.048786,0.9954,89.76,50,normal,2
4351,12,235.964,23.270045,-0.282552,0.249721,0.9956,7.52,50,normal,2
5795,16,236.187,15.407417,-0.360076,0.261043,0.9956,25.94,50,normal,2
3989,11,236.497,24.959429,-0.367957,0.228918,0.9954,53.01,50,normal,2
5073,14,237.04,19.271924,-0.333278,0.221548,0.9954,66.74,50,normal,2
1462,4,237.419,29.384126,0.111732,0.078529,0.9952,74.96,50,normal,2
2547,7,238.455,29.68314,-0.092161,0.063118,0.9954,13.26,50,normal,2
3630,10,238.616,26.632912,-0.330323,0.19969,0.9954,25.77,50,normal,2
6515,18,238.978,12.292712,-0.295236,0.215682,0.9954,81.9,50,normal,2
1102,3,238.985,28.529525,0.222646,0.139402,0.9954,26.21,50,normal,2
2909,8,238.998,29.007096,-0.151229,0.1115,0.9954,45.08,50,normal,2
6874,19,240.624,11.218401,-0.127276,0.084092,0.9954,5.62,50,normal,2
385,1,240.797,25.784433,0.244833,0.227194,0.9954,7.38,50,normal,2
6154,17,241.108,13.812979,-0.219131,0.173856,0.9954,60.98,50,normal,2
3270,9,242.935,27.807673,-0.323386,0.206761,0.9954,7.83,50,normal,2
5434,15,243.861,17.227531,-0.295567,0.217195,0.9952,56.77,50,normal,2
2186,6,244.666,29.990964,-0.022818,0.047785,0.9952,89.76,50,normal,2
4711,13,244.799,21.146632,-0.349924,0.243629,0.9952,23.89,50,normal,2
5074,14,245.307,19.115931,-0.336092,0.241232,0.9952,66.74,50,normal,2
24,0,245.505,24.066803,0.238502,0.201855,0.9952,65.75,50,normal,2
3990,11,245.568,24.882688,-0.292012,0.219826,0.9952,53.01,50,normal,2
1824,5,245.868,29.878251,0.052929,0.046509,0.9952,69.29,50,normal,2
741,2,246.618,27.362235,0.241213,0.158266,0.9954,31.13,50,normal,2
1463,4,247.303,29.441043,0.109228,0.070882,0.995,74.96,50,normal,2
4352,12,247.708,23.076716,-0.296441,0.199881,0.9954,7.52,50,normal,2
5796,16,248.52,15.339516,-0.270919,0.233611,0.9954,25.94,50,normal,2
3631,10,249.003,26.563528,-0.270132,0.206694,0.9952,25.77,50,normal,2
2910,8,249.032,28.956815,-0.124101,0.087617,0.9952,45.08,50,normal,2
6516,18,249.145,12.270698,-0.188479,0.169509,0.9952,81.9,50,normal,2
2548,7,249.344,29.59643,-0.125863,0.078025,0.9952,13.26,50,normal,2
6875,19,250.421,11.105806,-0.165615,0.098038,0.9952,5.62,50,normal,2
1103,3,250.469,28.627365,0.216992,0.14664,0.9952,26.21,50,normal,2
3271,9,251.184,27.84421,-0.177551,0.183787,0.9952,7.83,50,normal,2
386,1,251.43,26.011177,0.310978,0.219851,0.9952,7.38,50,normal,2
6155,17,252.743,13.583492,-0.306009,0.190147,0.9952,60.98,50,normal,2
5435,15,255.16,17.023129,-0.345154,0.241191,0.995,56.77,50,normal,2
5075,14,255.341,18.918527,-0.354626,0.238912,0.995,66.74,50,normal,2
3991,11,255.495,24.85067,-0.203637,0.19844,0.995,53.01,50,normal,2
2187,6,255.661,30.003876,0.010256,0.015617,0.995,89.76,50,normal,2
4712,13,255.668,20.953394,-0.368223,0.256463,0.995,23.89,50,normal,2
25,0,255.829,24.298916,0.320202,0.21581,0.995,65.75,50,normal,2
1825,5,256.276,29.951362,0.089936,0.058678,0.995,69.29,50,normal,2
742,2,256.843,27.548042,0.298984,0.189833,0.9952,31.13,50,normal,2
4353,12,257.913,22.893862,-0.326151,0.214559,0.9952,7.52,50,normal,2
2911,8,257.917,28.932779,-0.102416,0.093167,0.995,45.08,50,normal,2
5797,16,258.533,15.164807,-0.281234,0.19733,0.9952,25.94,50,normal,2
2549,7,258.577,29.612558,-0.078787,0.084459,0.995,13.26,50,normal,2
3632,10,258.856,26.331031,-0.344384,0.227047,0.995,25.77,50,normal,2
1464,4,258.881,29.544882,0.153399,0.095337,0.9948,74.96,50,normal,2
6876,19,260.0,11.037784,-0.165248,0.116212,0.995,5.62,50,normal,2
1104,3,260.156,28.694315,0.190645,0.149195,0.995,26.21,50,normal,2
6517,18,261.215,12.121285,-0.216375,0.149178,0.995,81.9,50,normal,2
3272,9,261.266,27.724463,-0.186618,0.161515,0.995,7.83,50,normal,2
6156,17,261.904,13.374424,-0.358005,0.223461,0.995,60.98,50,normal,2
387,1,262.052,26.031832,0.193844,0.160658,0.995,7.38,50,normal,2
2188,6,263.289,30.062765,0.056816,0.0322,0.9948,89.76,50,normal,2
4713,13,264.69,20.764757,-0.371734,0.257529,0.9948,23.89,50,normal,2
5076,14,264.884,18.725343,-0.378828,0.266251,0.9948,66.74,50,normal,2
26,0,265.152,24.494942,0.354048,0.237074,0.9948,65.75,50,normal,2
743,2,265.425,27.511572,0.164319,0.172447,0.995,31.13,50,normal,2
3992,11,265.733,24.556232,-0.340083,0.21678,0.9948,53.01,50,normal,2
5436,15,265.849,16.862038,-0.343118,0.252339,0.9948,56.77,50,normal,2
1826,5,266.721,29.903348,0.023215,0.053962,0.9948,69.29,50,normal,2
5798,16,266.896,15.120714,-0.202221,0.167653,0.995,25.94,50,normal,2
2912,8,267.32,28.712328,-0.228283,0.126804,0.9948,45.08,50,normal,2
1105,3,268.905,28.799005,0.197526,0.15044,0.9948,26.21,50,normal,2
4354,12,269.328,22.638312,-0.407411,0.25796,0.995,7.52,50,normal,2
2550,7,269.606,29.579173,-0.080309,0.090499,0.9948,13.26,50,normal,2
3273,9,269.687,27.608197,-0.18831,0.129343,0.9948,7.83,50,normal,2
3633,10,269.73,26.220251,-0.311295,0.241513,0.9948,25.77,50,normal,2
1465,4,269.75,29.530608,0.089397,0.089937,0.9946,74.96,50,normal,2
6877,19,269.963,10.91561,-0.205096,0.142003,0.9948,5.62,50,normal,2
388,1,271.325,26.225276,0.264712,0.174946,0.9948,7.38,50,normal,2
6157,17,271.517,13.351887,-0.255583,0.226606,0.9948,60.98,50,normal,2
4714,13,272.711,20.757096,-0.233913,0.222985,0.9946,23.89,50,normal,2
6518,18,273.077,11.922439,-0.290335,0.17996,0.9948,81.9,50,normal,2
2189,6,273.584,29.904306,-0.080961,0.051718,0.9946,89.76,50,normal,2
744,2,273.899,27.758041,0.277268,0.180193,0.9948,31.13,50,normal,2
5077,14,274.961,18.674136,-0.267036,0.227306,0.9946,66.74,50,normal,2
3993,11,275.954,24.421537,-0.312574,0.207737,0.9946,53.01,50,normal,2
27,0,276.183,24.68236,0.36517,0.246248,0.9946,65.75,50,normal,2
5799,16,276.306,14.847024,-0.328871,0.195805,0.9948,25.94,50,normal,2
1827,5,276.87,29.979891,0.060897,0.040052,0.9946,69.29,50,normal,2
2913,8,277.211,28.714342,-0.15033,0.125874,0.9946,45.08,50,normal,2
5437,15,277.268,16.545681,-0.4488,0.274301,0.9946,56.77,50,normal,2
1466,4,278.861,29.64693,0.137413,0.090542,0.9944,74.96,50,normal,2
4355,12,279.216,22.492739,-0.381596,0.282577,0.9948,7.52,50,normal,2
1106,3,279.788,28.835891,0.138671,0.111893,0.9946,26.21,50,normal,2
2551,7,279.854,29.503652,-0.091338,0.057748,0.9946,13.26,50,normal,2
3634,10,279.913,26.034426,-0.322004,0.220095,0.9946,25.77,50,normal,2
3274,9,280.078,27.560108,-0.148822,0.110079,0.9946,7.83,50,normal,2
389,1,281.25,26.403144,0.311972,0.209437,0.9946,7.38,50,normal,2
6878,19,281.646,10.798115,-0.217028,0.146325,0.9946,5.62,50,normal,2
6158,17,283.344,13.183035,-0.278128,0.217052,0.9946,60.98,50,normal,2
745,2,283.347,27.927086,0.305691,0.198355,0.9946,31.13,50,normal,2
4715,13,283.573,20.424962,-0.384406,0.239575,0.9944,23.89,50,normal,2
2190,6,283.741,29.9315,-0.047182,0.055881,0.9944,89.76,50,normal,2
6519,18,283.779,11.911331,-0.192362,0.163576,0.9946,81.9,50,normal,2
5078,14,283.864,18.43649,-0.337596,0.229808,0.9944,66.74,50,normal,2
5800,16,284.45,14.75602,-0.289596,0.214256,0.9946,25.94,50,normal,2
28,0,285.344,24.761405,0.30052,0.253795,0.9944,65.75,50,normal,2
3994,11,286.279,24.305985,-0.297437,0.229303,0.9944,53.01,50,normal,2
1828,5,286.877,29.871115,-0.045678,0.042259,0.9944,69.29,50,normal,2
2914,8,287.371,28.692325,-0.109393,0.117323,0.9944,45.08,50,normal,2
5438,15,287.935,16.517564,-0.317624,0.273743,0.9944,56.77,50,normal,2
4356,12,288.048,22.349468,-0.340751,0.264066,0.9946,7.52,50,normal,2
3635,10,288.195,25.972507,-0.251842,0.212573,0.9944,25.77,50,normal,2
1107,3,289.318,28.947733,0.166871,0.111584,0.9944,26.21,50,normal,2
1467,4,289.737,29.724271,0.146724,0.09823,0.9942,74.96,50,normal,2
3275,9,290.062,27.473084,-0.168929,0.129669,0.9944,7.83,50,normal,2
2552,7,290.255,29.451574,-0.097103,0.061233,0.9944,13.26,50,normal,2
390,1,291.428,26.441232,0.2187,0.17972,0.9944,7.38,50,normal,2
6879,19,292.364,10.792594,-0.137388,0.125703,0.9944,5.62,50,normal,2
746,2,292.783,27.910414,0.179383,0.174924,0.9944,31.13,50,normal,2
6520,18,292.883,11.729214,-0.26178,0.186968,0.9944,81.9,50,normal,2
2191,6,293.075,29.911055,-0.051645,0.061252,0.9942,89.76,50,normal,2
4716,13,293.292,20.265134,-0.367935,0.250606,0.9942,23.89,50,normal,2
5801,16,293.344,14.605493,-0.293319,0.214057,0.9944,25.94,50,normal,2
5079,14,294.367,18.347357,-0.273014,0.205502,0.9942,66.74,50,normal,2
6159,17,294.512,13.008968,-0.291393,0.19338,0.9944,60.98,50,normal,2
29,0,295.675,24.983269,0.339091,0.233092,0.9942,65.75,50,normal,2
5439,15,296.596,16.283076,-0.363222,0.263504,0.9942,56.77,50,normal,2
1829,5,297.038,30.096918,0.136391,0.077879,0.9942,69.29,50,normal,2
2915,8,297.135,28.530732,-0.185769,0.127979,0.9942,45.08,50,normal,2
3995,11,297.488,24.098093,-0.34841,0.251853,0.9942,53.01,50,normal,2
1108,3,298.881,29.004856,0.148496,0.109879,0.9942,26.21,50,normal,2
3636,10,299.1,25.795519,-0.275228,0.188053,0.9942,25.77,50,normal,2
1468,4,299.133,29.680829,0.055325,0.075868,0.994,74.96,50,normal,2
4357,12,299.156,22.205422,-0.310539,0.237686,0.9944,7.52,50,normal,2
2553,7,299.225,29.391052,-0.11655,0.081089,0.9942,13.26,50,normal,2
3276,9,300.459,27.254903,-0.269248,0.157216,0.9942,7.83,50,normal,2
391,1,301.808,26.675005,0.319707,0.216066,0.9942,7.38,50,normal,2
2192,6,302.467,29.85662,-0.076629,0.069252,0.994,89.76,50,normal,2
5802,16,302.799,14.408357,-0.339164,0.238516,0.9942,25.94,50,normal,2
5080,14,302.874,18.13223,-0.330881,0.217663,0.994,66.74,50,normal,2
6880,19,304.265,10.735397,-0.120502,0.10818,0.9942,5.62,50,normal,2
747,2,304.325,28.123358,0.277264,0.203583,0.9942,31.13,50,normal,2
6521,18,304.621,11.590596,-0.264376,0.181307,0.9942,81.9,50,normal,2
4717,13,304.834,20.024571,-0.422733,0.286054,0.994,23.89,50,normal,2
6160,17,305.135,12.930819,-0.239007,0.177865,0.9942,60.98,50,normal,2
30,0,305.196,25.069052,0.270846,0.20705,0.994,65.75,50,normal,2
5440,15,305.746,16.14287,-0.327376,0.24643,0.994,56.77,50,normal,2
2916,8,306.032,28.495844,-0.133271,0.095524,0.994,45.08,50,normal,2
1830,5,306.678,29.95728,-0.00443,0.077775,0.994,69.29,50,normal,2
1469,4,307.494,29.707568,0.049527,0.068879,0.9938,74.96,50,normal,2
2554,7,308.151,29.338032,-0.114665,0.084311,0.994,13.26,50,normal,2
3996,11,309.127,23.95859,-0.309497,0.21573,0.994,53.01,50,normal,2
4358,12,309.8,22.002728,-0.335006,0.221019,0.9942,7.52,50,normal,2
3277,9,310.179,27.105011,-0.29525,0.190994,0.994,7.83,50,normal,2
3637,10,310.536,25.607964,-0.318169,0.209129,0.994,25.77,50,normal,2
1109,3,310.981,29.085491,0.150895,0.105836,0.994,26.21,50,normal,2
2193,6,311.781,29.778467,-0.097923,0.054768,0.9938,89.76,50,normal,2
5803,16,311.995,14.340615,-0.250887,0.194443,0.994,25.94,50,normal,2
392,1,312.368,26.835115,0.31916,0.214459,0.994,7.38,50,normal,2
6161,17,313.156,12.77125,-0.277942,0.201206,0.994,60.98,50,normal,2
5081,14,313.157,17.959531,-0.350418,0.246747,0.9938,66.74,50,normal,2
6522,18,313.28,11.633796,-0.123679,0.137716,0.994,81.9,50,normal,2
6881,19,313.905,10.644667,-0.132609,0.08848,0.994,5.62,50,normal,2
31,0,314.09,25.151625,0.222083,0.179466,0.9938,65.75,50,normal,2
4718,13,314.949,19.91361,-0.363465,0.299432,0.9938,23.89,50,normal,2
5441,15,315.264,16.038452,-0.267077,0.200462,0.9938,56.77,50,normal,2
2917,8,316.216,28.337565,-0.216597,0.138283,0.9938,45.08,50,normal,2
748,2,316.387,28.207343,0.222095,0.160628,0.994,31.13,50,normal,2
1831,5,317.051,30.014098,0.030238,0.073661,0.9938,69.29,50,normal,2
2555,7,317.67,29.400042,-0.016829,0.056393,0.9938,13.26,50,normal,2
3997,11,318.42,23.873921,-0.257704,0.205877,0.9938,53.01,50,normal,2
1470,4,318.49,29.746597,0.045358,0.034623,0.9936,74.96,50,normal,2
3638,10,319.482,25.510225,-0.273903,0.202149,0.9938,25.77,50,normal,2
3278,9,320.071,27.109441,-0.191068,0.186537,0.9938,7.83,50,normal,2
4359,12,320.324,21.775075,-0.390011,0.253554,0.994,7.52,50,normal,2
1110,3,320.622,29.134023,0.132424,0.104829,0.9938,26.21,50,normal,2
5082,14,320.68,17.861311,-0.286073,0.219512,0.9936,66.74,50,normal,2
5804,16,320.713,14.167211,-0.288328,0.205593,0.9938,25.94,50,normal,2
2194,6,321.927,29.847278,-0.017706,0.053695,0.9936,89.76,50,normal,2
7211,1,322.395,27.622728,4.663764,2.338897,0.9288,7.38,80,high,1
393,1,323.202,26.941786,0.28253,0.211719,0.9938,7.38,50,normal,2
6882,19,323.945,10.538881,-0.16305,0.098443,0.9938,5.62,50,normal,2
6162,17,324.105,12.674506,-0.23921,0.178559,0.9938,60.98,50,normal,2
2918,8,324.311,28.352394,-0.129378,0.129971,0.9936,45.08,50,normal,2
6523,18,324.476,11.475889,-0.192276,0.146304,0.9938,81.9,50,normal,2
32,0,324.902,25.439372,0.358427,0.221474,0.9936,65.75,50,normal,2
4719,13,325.776,19.724903,-0.345733,0.248872,0.9936,23.89,50,normal,2
5442,15,326.13,15.907086,-0.270724,0.209975,0.9936,56.77,50,normal,2
749,2,327.411,28.286611,0.195649,0.149884,0.9938,31.13,50,normal,2
2556,7,327.63,29.136396,-0.207024,0.1096,0.9936,13.26,50,normal,2
1832,5,328.244,29.937085,-0.038215,0.076073,0.9936,69.29,50,normal,2
3998,11,328.746,23.554081,-0.404053,0.249375,0.9936,53.01,50,normal,2
